activation_ms_confidence_interval_95,activation_ms_count,activation_ms_mean,activation_ms_median,activation_ms_p50,activation_ms_p95,activation_ms_standard_deviation,active_adapter_count_confidence_interval_95,active_adapter_count_count,active_adapter_count_mean,active_adapter_count_median,active_adapter_count_p50,active_adapter_count_p95,active_adapter_count_standard_deviation,adapter_evictions_confidence_interval_95,adapter_evictions_count,adapter_evictions_mean,adapter_evictions_median,adapter_evictions_p50,adapter_evictions_p95,adapter_evictions_standard_deviation,adapter_loads_confidence_interval_95,adapter_loads_count,adapter_loads_mean,adapter_loads_median,adapter_loads_p50,adapter_loads_p95,adapter_loads_standard_deviation,cache_hit_rate_confidence_interval_95,cache_hit_rate_count,cache_hit_rate_mean,cache_hit_rate_median,cache_hit_rate_p50,cache_hit_rate_p95,cache_hit_rate_standard_deviation,cache_request_hit_rate_confidence_interval_95,cache_request_hit_rate_count,cache_request_hit_rate_mean,cache_request_hit_rate_median,cache_request_hit_rate_p50,cache_request_hit_rate_p95,cache_request_hit_rate_standard_deviation,end_to_end_ms_confidence_interval_95,end_to_end_ms_count,end_to_end_ms_mean,end_to_end_ms_median,end_to_end_ms_p50,end_to_end_ms_p95,end_to_end_ms_standard_deviation,false_activations_confidence_interval_95,false_activations_count,false_activations_mean,false_activations_median,false_activations_p50,false_activations_p95,false_activations_standard_deviation,first_token_ms_confidence_interval_95,first_token_ms_count,first_token_ms_mean,first_token_ms_median,first_token_ms_p50,first_token_ms_p95,first_token_ms_standard_deviation,generation_ms_confidence_interval_95,generation_ms_count,generation_ms_mean,generation_ms_median,generation_ms_p50,generation_ms_p95,generation_ms_standard_deviation,host_rss_before_generation_mb_confidence_interval_95,host_rss_before_generation_mb_count,host_rss_before_generation_mb_mean,host_rss_before_generation_mb_median,host_rss_before_generation_mb_p50,host_rss_before_generation_mb_p95,host_rss_before_generation_mb_standard_deviation,loading_ms_confidence_interval_95,loading_ms_count,loading_ms_mean,loading_ms_median,loading_ms_p50,loading_ms_p95,loading_ms_standard_deviation,mps_current_before_generation_mb_confidence_interval_95,mps_current_before_generation_mb_count,mps_current_before_generation_mb_mean,mps_current_before_generation_mb_median,mps_current_before_generation_mb_p50,mps_current_before_generation_mb_p95,mps_current_before_generation_mb_standard_deviation,mps_current_peak_generation_mb_confidence_interval_95,mps_current_peak_generation_mb_count,mps_current_peak_generation_mb_mean,mps_current_peak_generation_mb_median,mps_current_peak_generation_mb_p50,mps_current_peak_generation_mb_p95,mps_current_peak_generation_mb_standard_deviation,mps_driver_before_generation_mb_confidence_interval_95,mps_driver_before_generation_mb_count,mps_driver_before_generation_mb_mean,mps_driver_before_generation_mb_median,mps_driver_before_generation_mb_p50,mps_driver_before_generation_mb_p95,mps_driver_before_generation_mb_standard_deviation,mps_driver_peak_generation_mb_confidence_interval_95,mps_driver_peak_generation_mb_count,mps_driver_peak_generation_mb_mean,mps_driver_peak_generation_mb_median,mps_driver_peak_generation_mb_p50,mps_driver_peak_generation_mb_p95,mps_driver_peak_generation_mb_standard_deviation,phase,planning_ms_confidence_interval_95,planning_ms_count,planning_ms_mean,planning_ms_median,planning_ms_p50,planning_ms_p95,planning_ms_standard_deviation,policy,quality_confidence_interval_95,quality_count,quality_delta_base_confidence_interval_95,quality_delta_base_count,quality_delta_base_mean,quality_delta_base_median,quality_delta_base_p50,quality_delta_base_p95,quality_delta_base_standard_deviation,quality_delta_oracle_confidence_interval_95,quality_delta_oracle_count,quality_delta_oracle_mean,quality_delta_oracle_median,quality_delta_oracle_p50,quality_delta_oracle_p95,quality_delta_oracle_standard_deviation,quality_mean,quality_median,quality_p50,quality_p95,quality_standard_deviation,resident_adapter_count_confidence_interval_95,resident_adapter_count_count,resident_adapter_count_mean,resident_adapter_count_median,resident_adapter_count_p50,resident_adapter_count_p95,resident_adapter_count_standard_deviation,routing_f1_confidence_interval_95,routing_f1_count,routing_f1_mean,routing_f1_median,routing_f1_p50,routing_f1_p95,routing_f1_standard_deviation,routing_ms_confidence_interval_95,routing_ms_count,routing_ms_mean,routing_ms_median,routing_ms_p50,routing_ms_p95,routing_ms_standard_deviation,routing_precision_confidence_interval_95,routing_precision_count,routing_precision_mean,routing_precision_median,routing_precision_p50,routing_precision_p95,routing_precision_standard_deviation,routing_recall_confidence_interval_95,routing_recall_count,routing_recall_mean,routing_recall_median,routing_recall_p50,routing_recall_p95,routing_recall_standard_deviation,synchronization_ms_confidence_interval_95,synchronization_ms_count,synchronization_ms_mean,synchronization_ms_median,synchronization_ms_p50,synchronization_ms_p95,synchronization_ms_standard_deviation,tokens_per_second_confidence_interval_95,tokens_per_second_count,tokens_per_second_mean,tokens_per_second_median,tokens_per_second_p50,tokens_per_second_p95,tokens_per_second_standard_deviation,unloading_ms_confidence_interval_95,unloading_ms_count,unloading_ms_mean,unloading_ms_median,unloading_ms_p50,unloading_ms_p95,unloading_ms_standard_deviation
"[27.37510328565672, 215.95042227279345]",36,121.66276277922508,21.851687502930872,21.851687502930872,925.920114510518,288.63569232725007,"[0.8438234617136392, 1.1561765382863607]",36,1.0,1.0,1.0,2.0,0.47809144373375745,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,"[0.7847711966979817, 0.993006581079796]",36,0.8888888888888888,1.0,1.0,1.0,0.3187276291558383,"[1.0, 1.0]",36,1.0,1.0,1.0,1.0,0.0,"[6571.609010049342, 9692.493119507362]",36,8132.051064778352,8542.63324951171,8542.63324951171,15441.407604259439,4776.8634328439075,"[0.006993418920203928, 0.21522880330201827]",36,0.1111111111111111,0.0,0.0,1.0,0.3187276291558383,"[369.3589679949845, 442.80461294971246]",36,406.0817904723485,385.09187450108584,385.09187450108584,590.5441354916547,112.4168035021347,"[6457.09801726186, 9546.23786695094]",36,8001.6679421064,8514.427603993681,8514.427603993681,15378.572646492103,4728.275280136348,"[629.5471600158919, 630.0153399841081]",36,629.78125,629.7890625,629.7890625,629.83203125,0.7166019921675989,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,"[3397.1311764126363, 3427.2228817470864]",36,3412.1770290798613,3396.12060546875,3396.12060546875,3540.46435546875,46.0587326547707,"[3401.5144488889223, 3431.750538632779]",36,3416.6324937608506,3401.0579833984375,3401.0579833984375,3545.5043334960938,46.279729199780434,"[3565.312364489153, 3593.9628091219583]",36,3579.6375868055557,3602.75,3602.75,3602.75,43.85272137674317,"[3565.3300988166948, 3593.9789289610826]",36,3579.6545138888887,3602.765625,3602.765625,3602.765625,43.850250221001524,methods,"[0.000852298290053454, 0.001078314004570795]",36,0.0009653061473121246,0.0008545030141249299,0.0008545030141249299,0.0017185084288939834,0.00034594242017960364,all_resident,"[0.26014293511890163, 0.49170891673295025]",36,"[0.030496654720050892, 0.1880218637984676]",36,0.10925925925925925,0.0,0.0,0.5,0.2411100138955358,"[-0.005333333333333331, 0.016444444444444442]",36,0.005555555555555556,0.0,0.0,0.0,0.03333333333333333,0.37592592592592594,0.25,0.25,1.0,0.35443772696027853,"[3.0, 3.0]",36,3.0,3.0,3.0,3.0,0.0,"[0.725454110335019, 0.9338051489242402]",36,0.8296296296296296,1.0,1.0,1.0,0.31890465090186915,"[1.1538693202157917, 1.2908574003529323]",36,1.222363360284362,1.200958009576425,1.200958009576425,1.5984060009941459,0.20967563286297017,"[0.7847711966979817, 0.993006581079796]",36,0.8888888888888888,1.0,1.0,1.0,0.3187276291558383,"[0.6865466122817652, 0.9060459803108274]",36,0.7962962962962963,1.0,1.0,1.0,0.3359684204526464,"[-0.007157770212271486, 1.008808439837197]",36,0.5008253348124627,0.018604492652229965,0.018604492652229965,4.402467733598314,1.5550503215042886,"[6.8434926920508214, 7.440201215036366]",36,7.141846953543594,7.582568435173725,7.582568435173725,8.068683991939073,0.9133293719166493,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0
"[0.011974580224304351, 0.014546367740247198]",36,0.013260473982275775,0.013562515960074961,0.013562515960074961,0.018239756172988564,0.003936409463177826,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,,0,,,,,,"[6970.649387938724, 10030.54269094814]",36,8500.596039443431,10539.374042011332,10539.374042011332,14313.962365238694,4683.5101576674715,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,"[296.1213660054999, 356.8388701092732]",36,326.48011805738656,323.86568750371225,323.86568750371225,474.8499687630101,92.93495526087747,"[6963.307980964492, 10023.074516814035]",36,8493.191248889263,10532.006041990826,10532.006041990826,14306.09920850111,4683.316126300319,"[575.6915082301149, 599.627068158774]",36,587.6592881944445,596.09375,596.09375,596.140625,36.63606111529443,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,"[2968.77685546875, 2968.77685546875]",36,2968.77685546875,2968.77685546875,2968.77685546875,2968.77685546875,0.0,"[2973.1599801206144, 2973.9046900182743]",36,2973.5323350694443,2974.0003662109375,2974.0003662109375,2974.5628051757812,1.1398620882551938,"[3167.0468909199462, 3169.8810604689425]",36,3168.4639756944443,3170.75,3170.75,3170.75,4.338014615810054,"[3167.8859691397456, 3170.0897253046987]",36,3168.987847222222,3170.765625,3170.765625,3170.765625,3.3730961708462712,methods,"[0.0006788348602692402, 0.0008373340380127115]",36,0.0007580844491409758,0.0007290072971954942,0.0007290072971954942,0.0012089803931303322,0.00024260078226041534,base_only,"[0.16219168295179726, 0.37114165038153607]",36,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,"[-0.18555280035584104, -0.02185460705156636]",36,-0.1037037037037037,0.0,0.0,0.4,0.25055845913919594,0.26666666666666666,0.25,0.25,1.0,0.3198213787189879,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,"[0.08448746191266612, 0.3599569825317783]",36,0.2222222222222222,0.0,0.0,1.0,0.4216370213557839,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,"[0.08448746191266612, 0.3599569825317783]",36,0.2222222222222222,0.0,0.0,1.0,0.4216370213557839,"[0.08448746191266612, 0.3599569825317783]",36,0.2222222222222222,0.0,0.0,1.0,0.4216370213557839,"[0.011209172759480858, 0.013809210730647793]",36,0.012509191745064326,0.012395510566420853,0.012395510566420853,0.018791739421430975,0.0039796499558677565,"[7.86137362304168, 9.596447228619942]",36,8.728910425830811,8.565027662383955,8.565027662383955,14.057278376743987,2.655724906497341,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0
"[3.9752020335987206, 6.626913521226888]",36,5.3010577774128045,6.671124501735903,6.671124501735903,10.625729002640583,4.058742072900256,"[0.5104901283803058, 0.8228432049530274]",36,0.6666666666666666,1.0,1.0,1.0,0.47809144373375745,"[0.5104901283803058, 0.8228432049530274]",36,0.6666666666666666,1.0,1.0,1.0,0.47809144373375745,"[0.5104901283803058, 0.8228432049530274]",36,0.6666666666666666,1.0,1.0,1.0,0.47809144373375745,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0]",24,0.0,0.0,0.0,0.0,0.0,"[8805.74737825129, 12344.315089190797]",36,10575.031233721043,11889.106125003309,11889.106125003309,17503.030187741388,5416.175067764552,"[0.006993418920203928, 0.21522880330201827]",36,0.1111111111111111,0.0,0.0,1.0,0.3187276291558383,"[271.11326403565664, 337.87910602004723]",36,304.49618502785194,275.59600000677165,275.59600000677165,521.2397912546294,102.19261528223055,"[8135.231895961987, 11629.02232626103]",36,9882.12711111151,11640.925416490063,11640.925416490063,16661.203197749273,5347.638413723027,"[615.7375066019173, 630.845826731416]",36,623.2916666666666,620.609375,620.609375,621.671875,23.124979790049085,"[447.8783206396197, 755.9106863097697]",36,601.8945034746947,715.1379165006801,715.1379165006801,1217.1652190154418,471.47811071961746,"[3040.9314445520035, 3085.0805997188295]",36,3063.0060221354165,3110.12060546875,3110.12060546875,3110.12060546875,67.57523750024328,"[3045.5374788417175, 3089.828935546303]",36,3067.6832071940103,3114.28857421875,3114.28857421875,3116.3412475585938,67.79304597640696,"[3281.025644349396, 3282.69397370616]",36,3281.859809027778,3282.75,3282.75,3282.75,2.5535653419858226,"[3281.043794573584, 3282.7096776486387]",36,3281.8767361111113,3282.765625,3282.765625,3282.765625,2.5498210332467064,methods,"[0.000392466274331281, 0.0005449810397158701]",36,0.00046872365702357556,0.0004159956006333232,0.0004159956006333232,0.0009790092008188367,0.00023344096742539152,keyword,"[0.22677878970458587, 0.4732212102954141]",36,"[0.028116588691070248, 0.1385500779755964]",36,0.08333333333333333,0.0,0.0,0.5,0.1690308509457033,"[-0.08379771233888322, 0.043056971598142486]",36,-0.020370370370370365,0.0,0.0,0.4,0.194165332556672,0.35,0.25,0.25,1.0,0.3772077866186146,"[0.5104901283803058, 0.8228432049530274]",36,0.6666666666666666,1.0,1.0,1.0,0.47809144373375745,"[0.45933479746923866, 0.7628874247529837]",36,0.6111111111111112,1.0,1.0,1.0,0.4646213682914464,"[0.06763422029927371, 0.1014261101377052]",36,0.08453016521848945,0.057478988310322165,0.057478988310322165,0.15459401765838265,0.051722280364946124,"[0.5104901283803058, 0.8228432049530274]",36,0.6666666666666666,1.0,1.0,1.0,0.47809144373375745,"[0.4383562108467586, 0.7468289743384265]",36,0.5925925925925926,1.0,1.0,1.0,0.4721521890178592,"[0.011590179806665322, 0.014729374501764038]",36,0.01315977715421468,0.013229509931989014,0.013229509931989014,0.019812236132565886,0.004804889839436812,"[6.542578486086619, 7.61811831857044]",36,7.0803484023285295,7.412196696672696,7.412196696672696,9.255695536735374,1.6462344374752362,"[60.501440770009765, 98.06639967362975]",36,79.28392022181976,112.07362498680595,112.07362498680595,133.49371875665383,57.497386076969356
"[117.03038246886402, 513.8500155860537]",36,315.44019902745885,6.7278959904797375,6.7278959904797375,1528.8433437526692,607.3769894650862,"[0.8212597230507919, 1.4009624991714305]",36,1.1111111111111112,1.0,1.0,3.0,0.8873001675315898,"[0.8212597230507919, 1.4009624991714305]",36,1.1111111111111112,1.0,1.0,3.0,0.8873001675315898,"[0.8212597230507919, 1.4009624991714305]",36,1.1111111111111112,1.0,1.0,3.0,0.8873001675315898,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0]",40,0.0,0.0,0.0,0.0,0.0,"[6774.097256640567, 10062.069521195024]",36,8418.083388917796,9625.938708486501,9625.938708486501,15301.3566665104,5032.610609011925,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,"[210.3949308635717, 275.9143332535817]",36,243.15463205857668,219.3821875116555,219.3821875116555,352.4213954951847,100.28479957654595,"[5719.320699029533, 8484.700032642206]",36,7102.010365835869,7679.475395998452,7679.475395998452,12099.52345774218,4232.723469815314,"[622.106335874342, 637.5690113478802]",36,629.8376736111111,626.0078125,626.0078125,630.28125,23.667360418681,"[616.514657587292, 1134.7353655789043]",36,875.6250115830982,699.750291503733,699.750291503733,2423.9130319765536,793.1949612116514,"[3098.7365641363754, 3216.2060356900133]",36,3157.4712999131943,3109.65185546875,3109.65185546875,3538.05810546875,179.80021156169136,"[3103.2039539419493, 3221.21429963878]",36,3162.2091267903647,3114.795654296875,3114.795654296875,3544.2576904296875,180.62808014821027,"[3507.3868631291525, 3591.362268815292]",36,3549.374565972222,3610.75,3610.75,3618.75,128.53378421347844,"[3507.0737833695966, 3590.9019110748477]",36,3548.987847222222,3610.765625,3610.765625,3618.765625,128.30835873252732,methods,"[0.0003046401204868629, 0.0004569731680969919]",36,0.0003808066442919274,0.00033300602808594704,0.00033300602808594704,0.0007707567419856787,0.00023316282797468724,oracle,"[0.2531576564619242, 0.48758308427881664]",36,"[0.02185460705156636, 0.18555280035584104]",36,0.1037037037037037,0.0,0.0,0.5,0.25055845913919594,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,0.3703703703703704,0.25,0.25,1.0,0.35881443033197824,"[0.8212597230507919, 1.4009624991714305]",36,1.1111111111111112,1.0,1.0,3.0,0.8873001675315898,"[1.0, 1.0]",36,1.0,1.0,1.0,1.0,0.0,"[0.00405616119729059, 0.007256119351445863]",36,0.0056561402743682265,0.0049374939408153296,0.0049374939408153296,0.013614757335744798,0.004897895133911132,"[1.0, 1.0]",36,1.0,1.0,1.0,1.0,0.0,"[1.0, 1.0]",36,1.0,1.0,1.0,1.0,0.0,"[0.10177616996169347, 2.129291114242683]",36,1.1155336421021882,0.011167008779011667,0.011167008779011667,9.658385504735634,3.103339200430086,"[8.447594376278571, 9.225278337862887]",36,8.83643635707073,8.899658168731193,8.899658168731193,10.217049752100914,1.1903325942617076,"[87.55969429777898, 148.98446787141043]",36,118.2720810845947,107.18091700982768,107.18091700982768,298.0716245074291,94.01751057188488
"[6.770479555093393, 7.3198119991700885]",36,7.045145777131741,6.872062003822066,6.872062003822066,8.83452023845166,0.8408149654235133,"[1.0, 1.0]",36,1.0,1.0,1.0,1.0,0.0,"[1.0, 1.0]",36,1.0,1.0,1.0,1.0,0.0,"[1.0, 1.0]",36,1.0,1.0,1.0,1.0,0.0,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,"[9041.277369436162, 12501.88598250643]",36,10771.581675971296,13454.546062494046,13454.546062494046,17027.173031259736,5296.849917964695,"[0.4797577604149704, 0.7980200173628073]",36,0.6388888888888888,1.0,1.0,1.0,0.4871361075732195,"[247.30214974831972, 279.9237856920614]",36,263.61296772019057,266.4417085034074,266.4417085034074,347.30854174267733,49.93107542409439,"[8145.494717313559, 11631.226009624985]",36,9888.360363469272,12506.421208498068,12506.421208498068,16170.469030759705,5335.302998435856,"[616.0375639479821, 617.8122624409068]",36,616.9249131944445,617.1640625,617.1640625,618.70703125,2.7163752442723985,"[712.9023034675139, 798.2947058099516]",36,755.5985046387327,719.028770501609,719.028770501609,1096.3470412461902,130.70265664658825,"[3110.1089388020832, 3110.1565776909724]",36,3110.132758246528,3110.12060546875,3110.12060546875,3110.12060546875,0.07291666666666667,"[3114.473759951411, 3115.114876658832]",36,3114.7943183051216,3115.060302734375,3115.060302734375,3115.8731079101562,0.981301082788061,"[3277.6473064799734, 3280.294533797804]",36,3278.9709201388887,3282.75,3282.75,3282.75,4.051878547700435,"[3277.664691995846, 3280.311002448598]",36,3278.987847222222,3282.765625,3282.765625,3282.765625,4.050475182784016,methods,"[0.00033719076049826377, 0.0004060871148978488]",36,0.0003716389376980563,0.0003544992068782449,0.0003544992068782449,0.0005105030140839517,0.0001054536036728343,random,"[0.2779625349548225, 0.5183337613414738]",36,"[0.018157957335660224, 0.24480500562730273]",36,0.13148148148148148,0.0,0.0,1.0,0.3469087473851671,"[-0.0822715938584604, 0.13782714941401597]",36,0.027777777777777776,0.0,0.0,1.0,0.33688583153950463,0.39814814814814814,0.25,0.25,1.0,0.3679151424285479,"[1.0, 1.0]",36,1.0,1.0,1.0,1.0,0.0,"[0.16328386277058435, 0.4478272483405268]",36,0.3055555555555556,0.0,0.0,1.0,0.4355255901580752,"[0.027950187951264544, 0.03426287469377508]",36,0.031106531322519813,0.028166512493044138,0.028166512493044138,0.04760424781125039,0.009662275626291636,"[0.20197998263719272, 0.5202422395850295]",36,0.3611111111111111,0.0,0.0,1.0,0.4871361075732195,"[0.14649556016442, 0.42757851390965407]",36,0.28703703703703703,0.0,0.0,1.0,0.43022901083454196,"[0.011303709969500279, 0.01380538854328254]",36,0.01255454925639141,0.012563017662614584,0.012563017662614584,0.01761447492754087,0.003829099857829992,"[6.870742998571462, 7.350549262204876]",36,7.110646130388169,7.351978540949281,7.351978540949281,7.804605583391229,0.7343973422960401,"[112.78296393687096, 116.83698744989691]",36,114.80997569338393,114.11616699479055,114.11616699479055,124.10664549679495,6.205138030141762
"[7.828242769437793, 286.45223878119776]",36,147.14024077531778,7.340666983509436,7.340666983509436,1057.6055204874137,426.465300018,"[0.8438234617136392, 1.1561765382863607]",36,1.0,1.0,1.0,2.0,0.47809144373375745,"[0.8438234617136392, 1.1561765382863607]",36,1.0,1.0,1.0,2.0,0.47809144373375745,"[0.8438234617136392, 1.1561765382863607]",36,1.0,1.0,1.0,2.0,0.47809144373375745,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,"[8342.728758714633, 11994.08290806486]",36,10168.405833389746,12008.598792002886,12008.598792002886,17364.718312266632,5588.807371454431,"[0.006993418920203928, 0.21522880330201827]",36,0.1111111111111111,0.0,0.0,1.0,0.3187276291558383,"[265.2900227660033, 369.6747135079099]",36,317.4823681369566,285.0589790032245,285.0589790032245,553.5938437533332,159.77248582944887,"[7159.629598618596, 10594.230683766478]",36,8876.930141192537,9873.848812494543,9873.848812494543,15820.747062745795,5257.042477267167,"[632.6785679954031, 633.8848000601525]",36,633.2816840277778,634.25,634.25,634.578125,1.846273568494047,"[804.1154399043231, 1226.2600577587211]",36,1015.1877488315222,823.5919994913274,823.5919994913274,2332.075603742851,646.1397212057113,"[3090.973750962427, 3160.538293308406]",36,3125.7560221354165,3109.65185546875,3109.65185546875,3395.24560546875,106.47634032547862,"[3095.1479373617335, 3165.047022490697]",36,3130.0974799262153,3114.3643798828125,3114.3643798828125,3400.55322265625,106.98839560555655,"[3407.6040787469087, 3453.8933170864243]",36,3430.7486979166665,3458.75,3458.75,3466.75,70.85087500946325,"[3407.6219692818554, 3453.9092807181446]",36,3430.765625,3458.765625,3458.765625,3466.765625,70.84792566778911,methods,"[0.00037593964038326654, 0.000556834891996109]",36,0.00046638726618968777,0.000333995558321476,0.000333995558321476,0.0011039883247576654,0.0002768804871625139,semantic_cache0_high,"[0.2531576564619242, 0.48758308427881664]",36,"[0.02185460705156636, 0.18555280035584104]",36,0.1037037037037037,0.0,0.0,0.5,0.25055845913919594,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,0.3703703703703704,0.25,0.25,1.0,0.35881443033197824,"[0.8438234617136392, 1.1561765382863607]",36,1.0,1.0,1.0,2.0,0.47809144373375745,"[0.725454110335019, 0.9338051489242402]",36,0.8296296296296296,1.0,1.0,1.0,0.31890465090186915,"[0.5159458179213202, 0.7360566270247834]",36,0.6260012224730518,0.498791501740925,0.498791501740925,1.4623025126638822,0.336904299648158,"[0.7847711966979817, 0.993006581079796]",36,0.8888888888888888,1.0,1.0,1.0,0.3187276291558383,"[0.6865466122817652, 0.9060459803108274]",36,0.7962962962962963,1.0,1.0,1.0,0.3359684204526464,"[-0.09799308054485412, 1.4717035227887223]",36,0.6868552211219341,0.014520992408506572,0.014520992408506572,4.77343727106927,2.4025968418371066,"[6.295226980016901, 6.982046720303073]",36,6.638636850159987,6.881763633302331,6.881763633302331,7.60026983769171,1.0512547045196512,"[103.72769021921748, 139.25567100347322]",36,121.49168061134534,121.5895209898008,121.5895209898008,222.3477394945803,54.379562424881236
"[9.166840988153325, 341.3864945642739]",36,175.2766677762136,6.831582999438979,6.831582999438979,1721.7933334759437,508.4994697593682,"[0.8438234617136392, 1.1561765382863607]",36,1.0,1.0,1.0,2.0,0.47809144373375745,"[0.8438234617136392, 1.1561765382863607]",36,1.0,1.0,1.0,2.0,0.47809144373375745,"[0.8438234617136392, 1.1561765382863607]",36,1.0,1.0,1.0,2.0,0.47809144373375745,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0]",36,0.0,0.0,0.0,0.0,0.0,"[7275.713687268394, 10426.21473645084]",36,8850.964211859617,9301.21110449545,9301.21110449545,15806.649646241567,4822.195483442519,"[0.006993418920203928, 0.21522880330201827]",36,0.1111111111111111,0.0,0.0,1.0,0.3187276291558383,"[238.7467306250758, 263.63998698414457]",36,251.1933588046102,248.83327100542374,248.83327100542374,319.72406274144305,38.10192299857469,"[6264.7741359215615, 9235.296252906675]",36,7750.035194414118,8220.229333499447,8220.229333499447,13676.493375496648,4546.717525997624,"[629.3517686734738, 630.5588216043041]",36,629.9552951388889,630.921875,630.921875,631.15625,1.8475299961688176,"[660.409909960112, 946.3378495459943]",36,803.3738797530532,712.994562505628,712.994562505628,1660.853729757946,437.6448054885953,"[3090.973750962427, 3160.538293308406]",36,3125.7560221354165,3109.65185546875,3109.65185546875,3395.24560546875,106.47634032547862,"[3095.2987254620502, 3165.1349903582623]",36,3130.2168579101562,3114.5963134765625,3114.5963134765625,3400.2301635742188,106.8922421880793,"[3395.9674988257857, 3448.1965636742143]",36,3422.08203125,3466.75,3466.75,3466.75,79.94244619657506,"[3395.985232355518, 3448.212684311149]",36,3422.0989583333335,3466.765625,3466.765625,3466.765625,79.93997748310916,methods,"[0.0003581150810473693, 0.000444945295865814]",36,0.0004015301884565916,0.00037500285543501377,0.00037500285543501377,0.0006150003173388541,0.00013290339002823171,semantic_cache0_low,"[0.2671757234899712, 0.49578723947299175]",36,"[0.03930954469287856, 0.19032008493675104]",36,0.1148148148148148,0.0,0.0,0.5,0.23113858200592727,"[-0.004066520253076137, 0.02628874247529836]",36,0.011111111111111112,0.0,0.0,0.05,0.04646213682914464,0.3814814814814815,0.25,0.25,1.0,0.3499155856882968,"[0.8438234617136392, 1.1561765382863607]",36,1.0,1.0,1.0,2.0,0.47809144373375745,"[0.725454110335019, 0.9338051489242402]",36,0.8296296296296296,1.0,1.0,1.0,0.31890465090186915,"[0.4786784108208472, 0.618138754365471]",36,0.5484085825931592,0.46349949843715876,0.46349949843715876,0.9206042523146607,0.21345970950707738,"[0.7847711966979817, 0.993006581079796]",36,0.8888888888888888,1.0,1.0,1.0,0.3187276291558383,"[0.6865466122817652, 0.9060459803108274]",36,0.7962962962962963,1.0,1.0,1.0,0.3359684204526464,"[0.032575228566809056, 2.26679060634827]",36,1.1496829174575396,0.012062009773217142,0.012062009773217142,10.902572248596698,3.419717414971624,"[7.1439819044927715, 7.852240948345803]",36,7.498111426419287,7.866286060751282,7.866286060751282,8.506886648326745,1.0840699650811705,"[97.81190789787972, 131.05415710398572]",36,114.43303250093271,113.59677049040329,113.59677049040329,202.90453075722326,50.88099368281529
